,score,time,samples,subject,session,channels,n_sessions,dataset,pipeline
0,0.25,15.241596,288.0,1,session_E,22,2,001-2014,LE LLE
1,0.25,4.497674,288.0,1,session_T,22,2,001-2014,LE LLE
2,0.25,3.7366757,288.0,2,session_E,22,2,001-2014,LE LLE
3,0.25,3.629427,288.0,2,session_T,22,2,001-2014,LE LLE
4,0.25,3.16328,288.0,3,session_E,22,2,001-2014,LE LLE
5,0.25,3.299604,288.0,3,session_T,22,2,001-2014,LE LLE
6,0.25,3.673002,288.0,4,session_E,22,2,001-2014,LE LLE
7,0.25,4.147627,288.0,4,session_T,22,2,001-2014,LE LLE
8,0.25,3.732973,288.0,5,session_E,22,2,001-2014,LE LLE
9,0.25,3.386629,288.0,5,session_T,22,2,001-2014,LE LLE
10,0.25,3.550808,288.0,6,session_E,22,2,001-2014,LE LLE
11,0.25,3.861038,288.0,6,session_T,22,2,001-2014,LE LLE
12,0.25,3.374557,288.0,7,session_E,22,2,001-2014,LE LLE
13,0.25,4.392126,288.0,7,session_T,22,2,001-2014,LE LLE
14,0.25,3.2667918,288.0,8,session_E,22,2,001-2014,LE LLE
15,0.25,3.9077702,288.0,8,session_T,22,2,001-2014,LE LLE
16,0.25,3.4867127,288.0,9,session_E,22,2,001-2014,LE LLE
17,0.25,4.1514482,288.0,9,session_T,22,2,001-2014,LE LLE
18,0.5,1.673934,200.0,1,session_A,13,2,001-2015,LE LLE
19,0.5,1.5868549,200.0,1,session_B,13,2,001-2015,LE LLE
20,0.5,1.5064521,200.0,2,session_A,13,2,001-2015,LE LLE
21,0.5,1.7403841,200.0,2,session_B,13,2,001-2015,LE LLE
22,0.5,1.544126,200.0,3,session_A,13,2,001-2015,LE LLE
23,0.5,1.8207879,200.0,3,session_B,13,2,001-2015,LE LLE
24,0.5,1.2896488,200.0,4,session_A,13,2,001-2015,LE LLE
25,0.5,2.0026398,200.0,4,session_B,13,2,001-2015,LE LLE
26,0.5,1.5121179,200.0,5,session_A,13,2,001-2015,LE LLE
27,0.5,1.352263,200.0,5,session_B,13,2,001-2015,LE LLE
28,0.5,1.6101892,200.0,6,session_A,13,2,001-2015,LE LLE
29,0.5,1.4932201,200.0,6,session_B,13,2,001-2015,LE LLE
30,0.5,1.5406418,200.0,7,session_A,13,2,001-2015,LE LLE
31,0.5,1.5965922,200.0,7,session_B,13,2,001-2015,LE LLE
32,0.5,3.419911,400.0,8,session_A,13,2,001-2015,LE LLE
33,0.5,3.6171079,400.0,8,session_B,13,2,001-2015,LE LLE
34,0.5,3.636034,400.0,8,session_C,13,2,001-2015,LE LLE
35,0.5,3.4168882,400.0,9,session_A,13,2,001-2015,LE LLE
36,0.5,2.9550583,400.0,9,session_B,13,2,001-2015,LE LLE
37,0.5,3.266847,400.0,9,session_C,13,2,001-2015,LE LLE
38,0.5,2.8314729,400.0,10,session_A,13,2,001-2015,LE LLE
39,0.5,2.7453542,400.0,10,session_B,13,2,001-2015,LE LLE
40,0.5,3.123587,400.0,10,session_C,13,2,001-2015,LE LLE
41,0.5,2.9326458,400.0,11,session_A,13,2,001-2015,LE LLE
42,0.5,4.5984983,400.0,11,session_B,13,2,001-2015,LE LLE
43,0.5,4.794299,400.0,11,session_C,13,2,001-2015,LE LLE
44,0.5,1.7085161,200.0,12,session_A,13,2,001-2015,LE LLE
45,0.5,1.8617659,200.0,12,session_B,13,2,001-2015,LE LLE
46,0.5,2.111125,600.0,1,session_0,3,5,004-2014,LE LLE
47,0.5,3.605806,600.0,1,session_1,3,5,004-2014,LE LLE
48,0.5,2.396489,560.0,1,session_2,3,5,004-2014,LE LLE
49,0.5,1.652072,560.0,1,session_3,3,5,004-2014,LE LLE
50,0.5,3.8430681,560.0,1,session_4,3,5,004-2014,LE LLE
51,0.5,2.3392367,560.0,2,session_0,3,5,004-2014,LE LLE
52,0.5,1.613406,560.0,2,session_1,3,5,004-2014,LE LLE
53,0.5,3.07626,520.0,2,session_2,3,5,004-2014,LE LLE
54,0.5,1.9015062,560.0,2,session_3,3,5,004-2014,LE LLE
55,0.5,2.5718699,520.0,2,session_4,3,5,004-2014,LE LLE
56,0.5,4.613204,600.0,3,session_0,3,5,004-2014,LE LLE
57,0.5,2.586466,600.0,3,session_1,3,5,004-2014,LE LLE
58,0.5,4.504607,560.0,3,session_2,3,5,004-2014,LE LLE
59,0.5,2.6094952,560.0,3,session_3,3,5,004-2014,LE LLE
60,0.5,3.696524,560.0,3,session_4,3,5,004-2014,LE LLE
61,0.5,4.021203,620.0,4,session_0,3,5,004-2014,LE LLE
62,0.5,4.083291,600.0,4,session_1,3,5,004-2014,LE LLE
63,0.5,3.168761,580.0,4,session_2,3,5,004-2014,LE LLE
64,0.5,2.488807,580.0,4,session_3,3,5,004-2014,LE LLE
65,0.5,1.6432371,580.0,4,session_4,3,5,004-2014,LE LLE
66,0.5,2.566485,620.0,5,session_0,3,5,004-2014,LE LLE
67,0.5,2.296123,600.0,5,session_1,3,5,004-2014,LE LLE
68,0.5,1.7537022,580.0,5,session_2,3,5,004-2014,LE LLE
69,0.5,2.999702,580.0,5,session_3,3,5,004-2014,LE LLE
70,0.5,3.517864,580.0,5,session_4,3,5,004-2014,LE LLE
71,0.5,2.266105,600.0,6,session_0,3,5,004-2014,LE LLE
72,0.5,3.1920934,600.0,6,session_1,3,5,004-2014,LE LLE
73,0.5,2.472222,560.0,6,session_2,3,5,004-2014,LE LLE
74,0.5,1.5788941,560.0,6,session_3,3,5,004-2014,LE LLE
75,0.5,2.6725671,560.0,6,session_4,3,5,004-2014,LE LLE
76,0.5,2.433304,600.0,7,session_0,3,5,004-2014,LE LLE
77,0.5,3.2609472,600.0,7,session_1,3,5,004-2014,LE LLE
78,0.5,2.470365,560.0,7,session_2,3,5,004-2014,LE LLE
79,0.5,6.625967,560.0,7,session_3,3,5,004-2014,LE LLE
80,0.5,4.620713,560.0,7,session_4,3,5,004-2014,LE LLE
81,0.5,3.5769472,600.0,8,session_0,3,5,004-2014,LE LLE
82,0.5,2.0804093,640.0,8,session_1,3,5,004-2014,LE LLE
83,0.5,3.038677,600.0,8,session_2,3,5,004-2014,LE LLE
84,0.5,2.8058429,600.0,8,session_3,3,5,004-2014,LE LLE
85,0.5,1.8135598,600.0,8,session_4,3,5,004-2014,LE LLE
86,0.5,2.580013,600.0,9,session_0,3,5,004-2014,LE LLE
87,0.5,1.7239482,600.0,9,session_1,3,5,004-2014,LE LLE
88,0.5,2.331043,560.0,9,session_2,3,5,004-2014,LE LLE
89,0.5,3.139182,560.0,9,session_3,3,5,004-2014,LE LLE
90,0.5,1.5041192,560.0,9,session_4,3,5,004-2014,LE LLE
91,0.5,10.221397,100.0,1,session_1,62,2,Lee2019_MI,LE LLE
92,0.5,9.21752,100.0,1,session_2,62,2,Lee2019_MI,LE LLE
93,0.5,9.702788,100.0,2,session_1,62,2,Lee2019_MI,LE LLE
94,0.5,8.364195,100.0,2,session_2,62,2,Lee2019_MI,LE LLE
95,0.5,8.586269,100.0,3,session_1,62,2,Lee2019_MI,LE LLE
96,0.5,8.703595,100.0,3,session_2,62,2,Lee2019_MI,LE LLE
97,0.5,18.27734,100.0,4,session_1,62,2,Lee2019_MI,LE LLE
98,0.5,7.0602093,100.0,4,session_2,62,2,Lee2019_MI,LE LLE
99,0.5,8.196636,100.0,5,session_1,62,2,Lee2019_MI,LE LLE
100,0.5,7.722433,100.0,5,session_2,62,2,Lee2019_MI,LE LLE
101,0.5,13.673065,100.0,6,session_1,62,2,Lee2019_MI,LE LLE
102,0.5,9.004695,100.0,6,session_2,62,2,Lee2019_MI,LE LLE
103,0.5,8.228701,100.0,7,session_1,62,2,Lee2019_MI,LE LLE
104,0.5,6.1826725,100.0,7,session_2,62,2,Lee2019_MI,LE LLE
105,0.5,9.184773,100.0,8,session_1,62,2,Lee2019_MI,LE LLE
106,0.5,8.339509,100.0,8,session_2,62,2,Lee2019_MI,LE LLE
107,0.5,18.590958,100.0,9,session_1,62,2,Lee2019_MI,LE LLE
108,0.5,14.805733,100.0,9,session_2,62,2,Lee2019_MI,LE LLE
109,0.5,8.964937,100.0,10,session_1,62,2,Lee2019_MI,LE LLE
110,0.5,9.803833,100.0,10,session_2,62,2,Lee2019_MI,LE LLE
111,0.5,14.040588,100.0,11,session_1,62,2,Lee2019_MI,LE LLE
112,0.5,14.110842,100.0,11,session_2,62,2,Lee2019_MI,LE LLE
113,0.5,11.663274,100.0,12,session_1,62,2,Lee2019_MI,LE LLE
114,0.5,6.5626373,100.0,12,session_2,62,2,Lee2019_MI,LE LLE
115,0.5,7.965671,100.0,13,session_1,62,2,Lee2019_MI,LE LLE
116,0.5,8.570718,100.0,13,session_2,62,2,Lee2019_MI,LE LLE
117,0.5,8.109669,100.0,14,session_1,62,2,Lee2019_MI,LE LLE
118,0.5,6.313094,100.0,14,session_2,62,2,Lee2019_MI,LE LLE
119,0.5,8.081135,100.0,15,session_1,62,2,Lee2019_MI,LE LLE
120,0.5,6.527355,100.0,15,session_2,62,2,Lee2019_MI,LE LLE
121,0.5,7.9294167,100.0,16,session_1,62,2,Lee2019_MI,LE LLE
122,0.5,6.452629,100.0,16,session_2,62,2,Lee2019_MI,LE LLE
123,0.5,7.302127,100.0,17,session_1,62,2,Lee2019_MI,LE LLE
124,0.5,6.1468053,100.0,17,session_2,62,2,Lee2019_MI,LE LLE
125,0.5,7.832528,100.0,18,session_1,62,2,Lee2019_MI,LE LLE
126,0.5,6.7720194,100.0,18,session_2,62,2,Lee2019_MI,LE LLE
127,0.5,6.9454412,100.0,19,session_1,62,2,Lee2019_MI,LE LLE
128,0.5,6.32308,100.0,19,session_2,62,2,Lee2019_MI,LE LLE
129,0.5,8.728603,100.0,20,session_1,62,2,Lee2019_MI,LE LLE
130,0.5,6.016982,100.0,20,session_2,62,2,Lee2019_MI,LE LLE
131,0.5,6.550473,100.0,21,session_1,62,2,Lee2019_MI,LE LLE
132,0.5,8.546791,100.0,21,session_2,62,2,Lee2019_MI,LE LLE
133,0.5,8.577768,100.0,22,session_1,62,2,Lee2019_MI,LE LLE
134,0.5,6.085762,100.0,22,session_2,62,2,Lee2019_MI,LE LLE
135,0.5,8.223061,100.0,23,session_1,62,2,Lee2019_MI,LE LLE
136,0.5,6.463475,100.0,23,session_2,62,2,Lee2019_MI,LE LLE
137,0.5,8.437062,100.0,24,session_1,62,2,Lee2019_MI,LE LLE
138,0.5,7.772686,100.0,24,session_2,62,2,Lee2019_MI,LE LLE
139,0.5,8.371199,100.0,25,session_1,62,2,Lee2019_MI,LE LLE
140,0.5,7.735261,100.0,25,session_2,62,2,Lee2019_MI,LE LLE
141,0.5,8.163626,100.0,26,session_1,62,2,Lee2019_MI,LE LLE
142,0.5,5.876032,100.0,26,session_2,62,2,Lee2019_MI,LE LLE
143,0.5,8.41405,100.0,27,session_1,62,2,Lee2019_MI,LE LLE
144,0.5,7.598794,100.0,27,session_2,62,2,Lee2019_MI,LE LLE
145,0.5,8.674607,100.0,28,session_1,62,2,Lee2019_MI,LE LLE
146,0.5,7.778358,100.0,28,session_2,62,2,Lee2019_MI,LE LLE
147,0.5,8.078953,100.0,29,session_1,62,2,Lee2019_MI,LE LLE
148,0.5,7.780433,100.0,29,session_2,62,2,Lee2019_MI,LE LLE
149,0.5,11.61161,100.0,30,session_1,62,2,Lee2019_MI,LE LLE
150,0.5,10.949224,100.0,30,session_2,62,2,Lee2019_MI,LE LLE
151,0.5,9.813304,100.0,31,session_1,62,2,Lee2019_MI,LE LLE
152,0.5,7.8911495,100.0,31,session_2,62,2,Lee2019_MI,LE LLE
153,0.5,8.657579,100.0,32,session_1,62,2,Lee2019_MI,LE LLE
154,0.5,7.9518948,100.0,32,session_2,62,2,Lee2019_MI,LE LLE
155,0.5,8.649139,100.0,33,session_1,62,2,Lee2019_MI,LE LLE
156,0.5,6.016528,100.0,33,session_2,62,2,Lee2019_MI,LE LLE
157,0.5,9.236347,100.0,34,session_1,62,2,Lee2019_MI,LE LLE
158,0.5,7.040375,100.0,34,session_2,62,2,Lee2019_MI,LE LLE
159,0.5,8.07471,100.0,35,session_1,62,2,Lee2019_MI,LE LLE
160,0.5,6.6374474,100.0,35,session_2,62,2,Lee2019_MI,LE LLE
161,0.5,8.265713,100.0,36,session_1,62,2,Lee2019_MI,LE LLE
162,0.5,6.5006227,100.0,36,session_2,62,2,Lee2019_MI,LE LLE
163,0.5,9.662598,100.0,37,session_1,62,2,Lee2019_MI,LE LLE
164,0.5,7.582961,100.0,37,session_2,62,2,Lee2019_MI,LE LLE
165,0.5,9.220525,100.0,38,session_1,62,2,Lee2019_MI,LE LLE
166,0.5,7.402914,100.0,38,session_2,62,2,Lee2019_MI,LE LLE
167,0.5,8.072149,100.0,39,session_1,62,2,Lee2019_MI,LE LLE
168,0.5,5.810474,100.0,39,session_2,62,2,Lee2019_MI,LE LLE
169,0.5,6.248707,100.0,40,session_1,62,2,Lee2019_MI,LE LLE
170,0.5,7.332165,100.0,40,session_2,62,2,Lee2019_MI,LE LLE
171,0.5,8.817108,100.0,41,session_1,62,2,Lee2019_MI,LE LLE
172,0.5,7.633358,100.0,41,session_2,62,2,Lee2019_MI,LE LLE
173,0.5,9.072819,100.0,42,session_1,62,2,Lee2019_MI,LE LLE
174,0.5,7.890053,100.0,42,session_2,62,2,Lee2019_MI,LE LLE
175,0.5,8.369417,100.0,43,session_1,62,2,Lee2019_MI,LE LLE
176,0.5,7.812446,100.0,43,session_2,62,2,Lee2019_MI,LE LLE
177,0.5,8.370668,100.0,44,session_1,62,2,Lee2019_MI,LE LLE
178,0.5,8.211833,100.0,44,session_2,62,2,Lee2019_MI,LE LLE
179,0.5,8.20178,100.0,45,session_1,62,2,Lee2019_MI,LE LLE
180,0.5,6.395825,100.0,45,session_2,62,2,Lee2019_MI,LE LLE
181,0.5,7.929275,100.0,46,session_1,62,2,Lee2019_MI,LE LLE
182,0.5,6.619607,100.0,46,session_2,62,2,Lee2019_MI,LE LLE
183,0.5,7.474793,100.0,47,session_1,62,2,Lee2019_MI,LE LLE
184,0.5,18.264439,100.0,47,session_2,62,2,Lee2019_MI,LE LLE
185,0.5,8.537104,100.0,48,session_1,62,2,Lee2019_MI,LE LLE
186,0.5,8.097174,100.0,48,session_2,62,2,Lee2019_MI,LE LLE
187,0.5,9.7919655,100.0,49,session_1,62,2,Lee2019_MI,LE LLE
188,0.5,7.944168,100.0,49,session_2,62,2,Lee2019_MI,LE LLE
189,0.5,9.364307,100.0,50,session_1,62,2,Lee2019_MI,LE LLE
190,0.5,8.447898,100.0,50,session_2,62,2,Lee2019_MI,LE LLE
191,0.5,7.888459,100.0,51,session_1,62,2,Lee2019_MI,LE LLE
192,0.5,6.697926,100.0,51,session_2,62,2,Lee2019_MI,LE LLE
193,0.5,8.05797,100.0,52,session_1,62,2,Lee2019_MI,LE LLE
194,0.5,6.422903,100.0,52,session_2,62,2,Lee2019_MI,LE LLE
195,0.5,8.88175,100.0,53,session_1,62,2,Lee2019_MI,LE LLE
196,0.5,7.083189,100.0,53,session_2,62,2,Lee2019_MI,LE LLE
197,0.5,8.590248,100.0,54,session_1,62,2,Lee2019_MI,LE LLE
198,0.5,8.003187,100.0,54,session_2,62,2,Lee2019_MI,LE LLE
199,0.33519554,2.3585742,300.0,1,session_0,14,3,Zhou 2016,LE LLE
200,0.33333334,3.1706707,329.0,1,session_1,14,3,Zhou 2016,LE LLE
201,0.33333334,2.405768,329.0,1,session_2,14,3,Zhou 2016,LE LLE
202,0.33333334,2.0009782,285.0,2,session_0,14,3,Zhou 2016,LE LLE
203,0.33333334,2.339871,300.0,2,session_1,14,3,Zhou 2016,LE LLE
204,0.33333334,1.9142401,285.0,2,session_2,14,3,Zhou 2016,LE LLE
205,0.33333334,1.9261699,301.0,3,session_0,14,3,Zhou 2016,LE LLE
206,0.33774835,2.511464,300.0,3,session_1,14,3,Zhou 2016,LE LLE
207,0.33333334,2.4512618,301.0,3,session_2,14,3,Zhou 2016,LE LLE
208,0.33333334,1.984052,300.0,4,session_0,14,3,Zhou 2016,LE LLE
209,0.33333334,2.5565999,285.0,4,session_1,14,3,Zhou 2016,LE LLE
210,0.33333334,2.628385,285.0,4,session_2,14,3,Zhou 2016,LE LLE
211,0.25,7.794527,288.0,1,session_E,22,2,001-2014,AIR LLE
212,0.25,7.363967,288.0,1,session_T,22,2,001-2014,AIR LLE
213,0.25,7.332363,288.0,2,session_E,22,2,001-2014,AIR LLE
214,0.25,7.506889,288.0,2,session_T,22,2,001-2014,AIR LLE
215,0.25,7.4034452,288.0,3,session_E,22,2,001-2014,AIR LLE
216,0.25,7.7620287,288.0,3,session_T,22,2,001-2014,AIR LLE
217,0.25,7.3615856,288.0,4,session_E,22,2,001-2014,AIR LLE
218,0.25,7.27843,288.0,4,session_T,22,2,001-2014,AIR LLE
219,0.25,7.7830076,288.0,5,session_E,22,2,001-2014,AIR LLE
220,0.25,7.292734,288.0,5,session_T,22,2,001-2014,AIR LLE
221,0.25,7.510722,288.0,6,session_E,22,2,001-2014,AIR LLE
222,0.25,7.616431,288.0,6,session_T,22,2,001-2014,AIR LLE
223,0.25,7.9256787,288.0,7,session_E,22,2,001-2014,AIR LLE
224,0.25,8.445326,288.0,7,session_T,22,2,001-2014,AIR LLE
225,0.25,7.564714,288.0,8,session_E,22,2,001-2014,AIR LLE
226,0.25,7.161109,288.0,8,session_T,22,2,001-2014,AIR LLE
227,0.25,7.4657984,288.0,9,session_E,22,2,001-2014,AIR LLE
228,0.25,8.58459,288.0,9,session_T,22,2,001-2014,AIR LLE
229,0.5,2.169321,200.0,1,session_A,13,2,001-2015,AIR LLE
230,0.5,1.988905,200.0,1,session_B,13,2,001-2015,AIR LLE
231,0.5,2.284978,200.0,2,session_A,13,2,001-2015,AIR LLE
232,0.5,2.601444,200.0,2,session_B,13,2,001-2015,AIR LLE
233,0.5,2.5413063,200.0,3,session_A,13,2,001-2015,AIR LLE
234,0.5,2.298772,200.0,3,session_B,13,2,001-2015,AIR LLE
235,0.5,2.080569,200.0,4,session_A,13,2,001-2015,AIR LLE
236,0.5,2.298834,200.0,4,session_B,13,2,001-2015,AIR LLE
237,0.5,1.9874868,200.0,5,session_A,13,2,001-2015,AIR LLE
238,0.5,2.138062,200.0,5,session_B,13,2,001-2015,AIR LLE
239,0.5,2.214687,200.0,6,session_A,13,2,001-2015,AIR LLE
240,0.5,2.4014618,200.0,6,session_B,13,2,001-2015,AIR LLE
241,0.5,2.448602,200.0,7,session_A,13,2,001-2015,AIR LLE
242,0.5,2.022656,200.0,7,session_B,13,2,001-2015,AIR LLE
243,0.5,5.477729,400.0,8,session_A,13,2,001-2015,AIR LLE
244,0.5,5.29253,400.0,8,session_B,13,2,001-2015,AIR LLE
245,0.5,5.494869,400.0,8,session_C,13,2,001-2015,AIR LLE
246,0.5,5.666195,400.0,9,session_A,13,2,001-2015,AIR LLE
247,0.5,5.1939745,400.0,9,session_B,13,2,001-2015,AIR LLE
248,0.5,5.426643,400.0,9,session_C,13,2,001-2015,AIR LLE
249,0.5,5.671144,400.0,10,session_A,13,2,001-2015,AIR LLE
250,0.5,5.532427,400.0,10,session_B,13,2,001-2015,AIR LLE
251,0.5,6.020817,400.0,10,session_C,13,2,001-2015,AIR LLE
252,0.5,5.4264994,400.0,11,session_A,13,2,001-2015,AIR LLE
253,0.5,5.45718,400.0,11,session_B,13,2,001-2015,AIR LLE
254,0.5,6.0065937,400.0,11,session_C,13,2,001-2015,AIR LLE
255,0.5,2.396048,200.0,12,session_A,13,2,001-2015,AIR LLE
256,0.5,2.082349,200.0,12,session_B,13,2,001-2015,AIR LLE
257,0.5,2.964075,600.0,1,session_0,3,5,004-2014,AIR LLE
258,0.5,7.353386,600.0,1,session_1,3,5,004-2014,AIR LLE
259,0.5,6.3820868,560.0,1,session_2,3,5,004-2014,AIR LLE
260,0.5,2.223443,560.0,1,session_3,3,5,004-2014,AIR LLE
261,0.5,2.990527,560.0,1,session_4,3,5,004-2014,AIR LLE
262,0.5,3.169475,560.0,2,session_0,3,5,004-2014,AIR LLE
263,0.5,2.5738842,560.0,2,session_1,3,5,004-2014,AIR LLE
264,0.5,2.0276558,520.0,2,session_2,3,5,004-2014,AIR LLE
265,0.5,2.746764,560.0,2,session_3,3,5,004-2014,AIR LLE
266,0.5,2.076231,520.0,2,session_4,3,5,004-2014,AIR LLE
267,0.5,2.1686678,600.0,3,session_0,3,5,004-2014,AIR LLE
268,0.5,3.3651578,600.0,3,session_1,3,5,004-2014,AIR LLE
269,0.5,2.6209478,560.0,3,session_2,3,5,004-2014,AIR LLE
270,0.5,1.6916361,560.0,3,session_3,3,5,004-2014,AIR LLE
271,0.5,2.3249679,560.0,3,session_4,3,5,004-2014,AIR LLE
272,0.5,2.886646,620.0,4,session_0,3,5,004-2014,AIR LLE
273,0.5,2.627288,600.0,4,session_1,3,5,004-2014,AIR LLE
274,0.5,1.8693519,580.0,4,session_2,3,5,004-2014,AIR LLE
275,0.5,2.8869283,580.0,4,session_3,3,5,004-2014,AIR LLE
276,0.5,2.831403,580.0,4,session_4,3,5,004-2014,AIR LLE
277,0.5,2.0716429,620.0,5,session_0,3,5,004-2014,AIR LLE
278,0.5,2.1746159,600.0,5,session_1,3,5,004-2014,AIR LLE
279,0.5,3.275276,580.0,5,session_2,3,5,004-2014,AIR LLE
280,0.5,3.014814,580.0,5,session_3,3,5,004-2014,AIR LLE
281,0.5,2.941021,580.0,5,session_4,3,5,004-2014,AIR LLE
282,0.5,2.976365,600.0,6,session_0,3,5,004-2014,AIR LLE
283,0.5,2.416516,600.0,6,session_1,3,5,004-2014,AIR LLE
284,0.5,1.7508843,560.0,6,session_2,3,5,004-2014,AIR LLE
285,0.5,2.05823,560.0,6,session_3,3,5,004-2014,AIR LLE
